ACCIDENT_DATE,ACCIDENT_NO,ACCIDENT_TIME,ACCIDENT_TYPE,ALCOHOLTIME,ALCOHOL_RELATED,BICYCLIST,DAY_OF_WEEK,DCA_CODE,DEG_URBAN_ALL,DEG_URBAN_NAME,DRIVER,FATALITY,FEMALES,HEAVYVEHICLE,HIT_RUN_FLAG,INJ_OR_FATAL,LATITUDE,LGA_NAME,LGA_NAME_ALL,LIGHT_CONDITION,LONGITUDE,MALES,MOTORCYCLE,MOTORIST,NODE_TYPE,NONINJURED,NO_OF_VEHICLES,Number of Records,OBJECTID,OLD_DRIVER,OLD_PEDESTRIAN,OTHERINJURY,PASSENGERVEHICLE,PASSENGER,PEDESTRIAN,PED_CYCLIST_13_18,PED_CYCLIST_5_12,PILLION,POLICE_ATTEND,PUBLICVEHICLE,REGION_NAME,REGION_NAME_ALL,RMA,RMA_ALL,ROAD_GEOMETRY,RUN_OFFROAD,SERIOUSINJURY,SEVERITY,SPEED_ZONE,SRNS,SRNS_ALL,STAT_DIV_NAME,TOTAL_PERSONS,UNKNOWN,UNLICENCSED,YOUNG_DRIVER
22/4/18,T20180007603,17.10.00,Collision with a fixed object,No,No,0,,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,0,0,0,0,No,1,-37.88267,YARRA RANGES,YARRA RANGES,Day,145.38953,1,1,1,Non-Intersection,0,1,1,3468273,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,60 km/hr,C,C,Metro,1,0,0,0
22/4/18,T20180007605,19.25.00,Collision with a fixed object,No,No,0,,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-38.14562,BAW BAW,BAW BAW,Dark No street lights,146.23801,1,0,0,Non-Intersection,0,1,1,3468275,0,0,0,1,0,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,100 km/hr,,,Country,1,0,0,1
22/4/18,T20180007607,17.00.00,Collision with vehicle,Yes,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.72538,BRIMBANK,BRIMBANK,Day,144.86267,2,1,1,Non-Intersection,1,2,1,3468276,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,80 km/hr,M,M,Metro,2,0,0,0
22/4/18,T20180007608,17.20.00,Collision with vehicle,Yes,No,1,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),TOWNS,TOWNS,1,0,1,0,No,1,-38.34207,GLENELG,GLENELG,Day,141.60128,1,0,0,Intersection,1,2,1,3468277,0,0,1,1,0,0,1,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Country,2,0,0,0
28/4/18,T20180008034,05.45.00,Collision with a fixed object,Yes,No,0,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,1,No,1,-38.09819,CARDINIA,CARDINIA,Dusk/Dawn,145.48888,1,0,0,Intersection,0,1,1,3468279,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,Yes,0,Other injury accident,80 km/hr,C,C,Metro,1,0,0,1
29/4/18,T20180008047,11.40.00,Collision with vehicle,No,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,5,-37.83556,YARRA RANGES,"YARRA RANGES,MAROONDAH",Day,145.31872,3,0,0,Intersection,0,3,1,3468282,0,0,5,3,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,80 km/hr,,,Metro,5,0,0,0
29/4/18,T20180008055,11.55.00,Collision with vehicle,No,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),TOWNS,TOWNS,3,0,4,0,No,3,-38.54254,SURF COAST,SURF COAST,Day,143.97576,1,0,0,Intersection,2,3,1,3468285,1,0,2,2,2,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,1,Serious injury accident,50 km/hr,B,B,Country,5,0,0,1
28/4/18,T20180008056,21.10.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,4,0,3,0,No,5,-37.78243,MARIBYRNONG,MARIBYRNONG,Dark Street lights on,144.86784,4,0,0,Non-Intersection,3,4,1,3468286,0,0,3,4,4,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,2,Serious injury accident,60 km/hr,,,Metro,8,0,0,2
29/4/18,T20180008057,07.35.00,Collision with a fixed object,No,No,0,,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.60119,HUME,HUME,Day,144.90976,1,0,0,Intersection,0,1,1,3468287,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,,,Cross intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
29/4/18,T20180008062,14.54.00,Collision with vehicle,No,No,0,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,2,0,No,1,-37.64963,WHITTLESEA,WHITTLESEA,Day,145.02514,1,1,1,Intersection,2,2,1,3468288,0,0,1,1,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,3,0,0,1
29/4/18,T20180008063,17.20.00,Struck Pedestrian,No,No,0,,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,2,0,No,1,-37.94631,BAYSIDE,BAYSIDE,Day,145.02144,0,0,0,Non-Intersection,1,1,1,3468289,0,0,1,1,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
28/4/18,T20180008064,16.25.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,2,-37.71819,BRIMBANK,BRIMBANK,Day,144.85493,0,0,0,Intersection,0,2,1,3468290,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,1
5/5/18,T20180008496,07.40.00,Collision with a fixed object,Yes,No,0,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.60299,SOUTHERN GRAMPIANS,SOUTHERN GRAMPIANS,Dusk/Dawn,141.72536,1,0,0,Non-Intersection,1,1,1,3468292,0,0,1,1,1,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,0,Other injury accident,100 km/hr,B,B,Country,2,0,0,0
5/5/18,T20180008501,11.00.00,Collision with vehicle,No,No,0,Saturday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,2,-37.80464,BRIMBANK,BRIMBANK,Day,144.77016,2,0,0,Intersection,2,3,1,3468294,0,0,2,3,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,4,0,0,1
5/5/18,T20180008509,12.00.00,Collision with vehicle,No,No,0,Saturday,REAR END(VEHICLES IN SAME LANE),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,3,0,8,0,No,1,-36.80946,BENDIGO,BENDIGO,Day,144.24063,2,0,0,Non-Intersection,9,3,1,3468296,0,0,1,3,7,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,A,A,Country,10,0,0,2
5/5/18,T20180008515,14.15.00,Collision with a fixed object,No,No,0,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,0,0,0,0,No,1,-38.42141,BASS COAST,BASS COAST,Day,145.6884,1,1,1,Non-Intersection,0,1,1,3468298,0,0,0,0,0,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,100 km/hr,,,Country,1,0,0,0
5/5/18,T20180008521,15.43.00,Collision with a fixed object,Yes,No,0,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,0,0,0,0,No,1,-36.71756,ALPINE,ALPINE,Day,147.09395,1,1,1,Non-Intersection,0,1,1,3468300,0,0,0,0,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,Not at intersection,Yes,1,Serious injury accident,100 km/hr,C,C,Country,1,0,0,0
16/4/18,T20180007177,08.30.00,Collision with vehicle,No,No,0,Monday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,4,0,No,1,-37.63126,HUME,HUME,Day,144.92576,2,0,0,Intersection,5,2,1,3468305,0,0,1,2,4,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,6,0,0,0
16/4/18,T20180007182,13.27.00,Collision with a fixed object,No,No,0,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.73596,MORELAND,"MORELAND,DAREBIN",Day,144.98291,0,0,0,Intersection,0,1,1,3468307,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
16/4/18,T20180007183,07.10.00,Collision with vehicle,No,No,0,Monday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,4,0,0,2,No,2,-37.97736,KINGSTON,KINGSTON,Day,145.14081,4,0,0,Non-Intersection,2,4,1,3468308,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,4,0,0,0
16/4/18,T20180007185,14.10.00,Collision with a fixed object,No,No,0,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,2,0,No,2,-36.74729,BENDIGO,BENDIGO,Day,144.35047,0,0,0,Non-Intersection,0,1,1,3468310,0,0,0,1,1,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Not at intersection,Yes,2,Serious injury accident,100 km/hr,,,Country,2,0,0,1
15/4/18,T20180007186,14.06.00,Collision with a fixed object,No,No,0,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.74946,MORELAND,MORELAND,Day,144.94644,0,0,0,Non-Intersection,0,1,1,3468311,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
16/4/18,T20180007187,15.05.00,Collision with vehicle,No,No,0,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,2,0,1,0,No,1,-37.82823,EAST GIPPSLAND,EAST GIPPSLAND,Day,147.63278,1,0,0,Intersection,1,2,1,3468312,0,0,1,2,0,0,0,0,0,No,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Cross intersection,No,0,Other injury accident,60 km/hr,,,Country,2,0,0,0
14/4/18,T20180007189,11.15.00,Collision with vehicle,No,No,0,Saturday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.8481,STONNINGTON,STONNINGTON,Day,145.00319,1,0,0,Intersection,3,2,1,3468314,0,0,0,2,2,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Cross intersection,No,1,Serious injury accident,Not known,,,Metro,4,0,0,1
4/4/18,T20180007197,15.30.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,0,0,No,1,-37.80387,MANNINGHAM,MANNINGHAM,Day,145.17738,3,0,0,Non-Intersection,2,3,1,3468315,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,100 km/hr,M,M,Metro,3,0,0,0
22/4/18,T20180007615,20.13.00,Collision with vehicle,Yes,No,0,Sunday,RIGHT THROUGH,"RURAL_VICTORIA,MELB_URBAN",MELB_URBAN,2,0,1,0,No,1,-37.83621,WYNDHAM,WYNDHAM,Dark Street lights on,144.7088,1,0,0,Intersection,2,2,1,3468318,0,0,1,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,0,0
22/4/18,T20180007616,19.55.00,Collision with a fixed object,Yes,No,0,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.11177,HORSHAM,"SOUTHERN GRAMPIANS,HORSHAM",Dark No street lights,142.18645,1,0,0,Non-Intersection,0,1,1,3468319,0,0,0,1,0,0,0,0,0,Yes,0,WESTERN REGION,"SOUTH WESTERN REGION,WESTERN REGION",Arterial Highway,Arterial Highway,Not at intersection,Yes,1,Serious injury accident,100 km/hr,A,A,Country,1,0,0,0
23/4/18,T20180007620,01.10.00,Collision with vehicle,Yes,No,0,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.84263,PORT PHILLIP,PORT PHILLIP,Dark Street lights on,144.93704,1,0,0,Non-Intersection,0,3,1,3468320,0,0,0,3,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,60 km/hr,,,Metro,1,0,0,1
19/4/18,T20180007621,07.18.00,Collision with vehicle,No,No,0,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,Yes,1,-37.58985,HUME,HUME,Day,144.87969,1,0,0,Intersection,3,2,1,3468321,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Cross intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,4,0,0,2
23/4/18,T20180007624,05.20.00,Collision with a fixed object,Yes,No,0,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-38.25857,SURF COAST,SURF COAST,Dark No street lights,144.33058,0,0,0,Non-Intersection,0,1,1,3468322,0,0,1,1,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,0,Other injury accident,100 km/hr,B,B,Country,1,0,0,0
23/4/18,T20180007626,05.43.00,Collision with a fixed object,Yes,No,0,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,1,No,1,-38.32444,LATROBE,LATROBE,Dark No street lights,146.46443,1,0,0,Off Road,0,1,1,3468324,0,0,0,0,0,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",,,Not at intersection,Yes,1,Serious injury accident,Not known,,,Country,1,0,0,0
23/4/18,T20180007631,09.50.00,Struck Pedestrian,No,No,0,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.70395,BANYULE,BANYULE,Day,145.09697,1,0,0,Intersection,1,1,1,3468325,0,1,1,1,0,1,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
20/4/18,T20180007632,16.20.00,Collision with vehicle,Yes,No,0,Friday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.85744,MONASH,MONASH,Day,145.11367,1,0,0,Intersection,1,2,1,3468326,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,Not known,,,Metro,2,0,0,0
23/4/18,T20180007643,09.47.00,Collision with vehicle,No,No,0,Monday,RIGHT THROUGH,RURAL_VICTORIA,RURAL_VICTORIA,2,0,1,0,No,2,-38.0298,GEELONG,GEELONG,Day,144.35437,1,0,0,Intersection,0,2,1,3468329,0,0,2,2,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,80 km/hr,C,C,Country,2,0,0,1
28/4/18,T20180008071,14.00.00,Collision with a fixed object,Yes,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,0,0,0,0,No,1,-37.40908,WELLINGTON,WELLINGTON,Day,147.12874,1,1,1,Non-Intersection,0,1,1,3468332,0,0,0,0,0,0,0,0,0,No,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,Camping grounds or off road,,,Country,1,0,0,0
29/4/18,T20180008076,22.25.00,Collision with vehicle,Yes,No,0,Sunday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.89309,MONASH,MONASH,Dark Street lights on,145.0882,2,0,0,Intersection,1,2,1,3468333,0,0,2,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,,,Cross intersection,No,0,Other injury accident,70 km/hr,,,Metro,3,0,0,0
29/4/18,T20180008077,21.30.00,Collision with vehicle,No,No,0,,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,6,1,No,3,-37.07748,MITCHELL,MITCHELL,Dark No street lights,145.10285,3,0,0,Non-Intersection,6,2,1,3468334,0,0,2,1,7,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,110 km/hr,M,M,Country,9,0,0,0
27/4/18,T20180008082,08.10.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,No,2,-38.16856,BAW BAW,BAW BAW,Day,145.95867,0,0,0,Non-Intersection,0,2,1,3468336,0,0,2,2,0,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Freeway,Freeway,Not at intersection,No,0,Other injury accident,110 km/hr,M,M,Country,2,0,0,2
30/4/18,T20180008083,01.26.00,Collision with a fixed object,Yes,No,0,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-38.02618,CASEY,CASEY,Dark Street lights on,145.25134,1,0,0,Non-Intersection,0,1,1,3468337,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,70 km/hr,,,Metro,1,0,0,1
30/4/18,T20180008087,07.20.00,Collision with vehicle,Yes,No,1,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-38.00628,KINGSTON,KINGSTON,Day,145.08965,2,0,0,Intersection,1,2,1,3468339,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
20/4/18,T20180008090,14.00.00,Collision with vehicle,No,No,0,Friday,REAR END(VEHICLES IN SAME LANE),SMALL_CITIES,SMALL_CITIES,2,0,1,0,No,1,-36.12806,CAMPASPE,CAMPASPE,Day,144.75188,1,0,0,Intersection,1,2,1,3468342,0,0,1,2,0,0,0,0,0,No,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Country,2,0,0,0
29/4/18,T20180008091,17.30.00,Collision with vehicle,No,No,0,,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.93292,MONASH,MONASH,Dusk/Dawn,145.18917,3,0,0,Non-Intersection,4,2,1,3468343,0,0,1,2,3,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,100 km/hr,M,M,Metro,5,0,0,0
5/5/18,T20180008538,14.03.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,1,1,0,No,1,-37.75229,DAREBIN,DAREBIN,Day,145.00165,1,1,1,Intersection,1,2,1,3468348,0,0,0,0,0,0,0,0,0,Yes,1,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Multiple intersection,No,0,Fatal accident,50 km/hr,,,Metro,2,0,0,0
5/5/18,T20180008541,15.50.00,Collision with vehicle,No,No,1,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.88469,PORT PHILLIP,PORT PHILLIP,Day,144.98645,1,0,0,Intersection,1,2,1,3468349,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,1
6/5/18,T20180008546,00.40.00,Collision with a fixed object,Yes,No,0,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,SMALL_CITIES,SMALL_CITIES,1,0,0,0,No,1,-37.66104,MOORABOOL,MOORABOOL,Dark Street lights on,144.42415,1,1,1,Intersection,2,2,1,3468353,0,0,1,1,1,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Cross intersection,Yes,0,Other injury accident,60 km/hr,,,Country,3,0,1,0
5/5/18,T20180008548,18.05.00,Collision with vehicle,Yes,No,0,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,4,5,0,No,5,-36.90533,NORTHERN GRAMPIANS,"PYRENEES,NORTHERN GRAMPIANS",Dark No street lights,143.11533,0,0,0,Intersection,0,2,1,3468354,1,0,0,2,3,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,1,Fatal accident,80 km/hr,C,C,Country,5,0,0,0
6/5/18,T20180008551,02.30.00,Collision with a fixed object,No,No,0,,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,2,0,No,2,-37.77575,YARRA RANGES,YARRA RANGES,Dark No street lights,145.48883,0,0,0,Non-Intersection,0,1,1,3468356,0,0,2,1,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,0,Other injury accident,90 km/hr,B,B,Metro,2,0,0,1
16/4/18,T20180007204,18.20.00,Collision with vehicle,Yes,No,0,Monday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,4,0,0,0,No,1,-37.82208,WYNDHAM,WYNDHAM,Dark Street lights on,144.69318,4,0,0,Non-Intersection,3,4,1,3468357,0,0,1,4,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,4,0,0,2
16/4/18,T20180007219,08.30.00,Collision with a fixed object,No,No,0,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-36.14962,TOWONG,TOWONG,Day,147.45696,0,0,0,Non-Intersection,0,1,1,3468361,0,0,0,1,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,1,Serious injury accident,100 km/hr,B,B,Country,1,0,0,0
17/4/18,T20180007230,06.50.00,Collision with a fixed object,No,No,0,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.45612,GLENELG,GLENELG,Dusk/Dawn,141.29837,1,0,0,Non-Intersection,0,1,1,3468362,0,0,0,0,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,Arterial Other,Not at intersection,Yes,1,Serious injury accident,100 km/hr,C,C,Country,1,0,0,0
15/4/18,T20180007241,11.15.00,Collision with vehicle,No,No,0,Sunday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.89061,GLEN EIRA,GLEN EIRA,Day,145.05201,1,0,0,Intersection,2,2,1,3468365,1,0,1,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,0,1
